simulation,location,sample_fraction,effective_surveillance_coverage_percent
344,City,Liquid,37.8700327973725
345,City,Total,84.24235585542145
345,City,Solids,36.986526879174626
345,City,Liquid,47.651544533015986
346,City,Total,87.04455677501355
346,City,Solids,25.652105616985676
346,City,Liquid,63.350256733470225
347,City,Total,81.03949068190448
347,City,Solids,30.46603837700481
347,City,Liquid,51.51029384020169
348,City,Total,80.06233534102435
348,City,Solids,45.95782607484987
348,City,Liquid,34.53932596189284
349,City,Total,81.70380084345328
349,City,Solids,29.634018438455545
349,City,Liquid,56.17212467865145
350,City,Total,69.19867545693373
350,City,Solids,36.10441197399606
350,City,Liquid,30.820540577859894
351,City,Total,82.07910989132134
351,City,Solids,42.191218991458626
351,City,Liquid,41.3599654328495
352,City,Total,80.98790139656353
352,City,Solids,46.927246045872316
352,City,Liquid,34.80079755090894
353,City,Total,82.70590102383125
353,City,Solids,33.869852826462164
353,City,Liquid,49.54772564230919
354,City,Total,77.82671702010506
354,City,Solids,41.24021869753894
354,City,Liquid,36.728396820677226
355,City,Total,81.6598001113018
355,City,Solids,38.20440544113135
355,City,Liquid,46.27569950160776
356,City,Total,87.05304428243839
356,City,Solids,49.24261512222125
356,City,Liquid,35.04039996221783
357,City,Total,85.41245968545536
357,City,Solids,36.69437970511627
357,City,Liquid,51.12040665566522
358,City,Total,86.25520869980487
358,City,Solids,25.48703630195228
358,City,Liquid,63.672184703881115
359,City,Total,88.43899770107974
359,City,Solids,22.830964109704038
359,City,Liquid,66.9837051327682
360,City,Total,78.20524471795245
360,City,Solids,41.669567861920385
360,City,Liquid,36.7476522662704
361,City,Total,80.31803577356288
361,City,Solids,50.559982177850735
361,City,Liquid,33.08105308761651
362,City,Total,80.20187767810786
362,City,Solids,42.53962217828757
362,City,Liquid,41.17464245921951
363,City,Total,80.78614157919463
363,City,Solids,37.835079556957574
363,City,Liquid,45.98006525634817
364,City,Total,87.41455580499316
364,City,Solids,29.277343771464793
364,City,Liquid,58.88011713252378
365,City,Total,81.49197490058049
365,City,Solids,43.32316373600346
365,City,Liquid,40.366278935289586
366,City,Total,82.74980925251917
366,City,Solids,43.32050477968128
366,City,Liquid,40.94280875969642
367,City,Total,84.53672118715481
367,City,Solids,29.92000517993253
367,City,Liquid,58.886355275496626
368,City,Total,83.51959509540534
368,City,Solids,30.640441653706553
368,City,Liquid,53.25366270482492
369,City,Total,83.86379013771744
369,City,Solids,43.2974700971108
369,City,Liquid,43.54037855891437
370,City,Total,81.21679318271852
370,City,Solids,31.91100683856237
370,City,Liquid,54.77238902722732
371,City,Total,87.76161945567137
371,City,Solids,37.255643562868435
371,City,Liquid,48.56435169889267
372,City,Total,82.41999938158507
372,City,Solids,36.96295713610491
372,City,Liquid,48.616656338962486
373,City,Total,81.42716690989211
373,City,Solids,35.39571526719603
373,City,Liquid,47.279344026152835
374,City,Total,84.9323173361232
374,City,Solids,39.49080044480602
374,City,Liquid,47.468057354664225
375,City,Total,79.49357769382335
375,City,Solids,32.51028594172179
375,City,Liquid,49.51184863356737
376,City,Total,88.96465946930026
376,City,Solids,22.798066382950342
376,City,Liquid,67.66041276019136
377,City,Total,84.30048620523446
377,City,Solids,42.53227320860432
377,City,Liquid,41.430967730721115
378,City,Total,85.45162360428378
378,City,Solids,33.478458648003425
378,City,Liquid,54.037378429032515
379,City,Total,87.6082412363196
379,City,Solids,41.77315312348812
379,City,Liquid,43.56536259495849
380,City,Total,83.182396854596007
380,City,Solids,41.38454611684026
380,City,Liquid,43.374432086160425
381,City,Total,83.69918923465754
381,City,Solids,36.490986695732936
381,City,Liquid,49.455833605239896
382,City,Total,83.61433281378741
382,City,Solids,42.52509466847908
382,City,Liquid,43.11994961247223
383,City,Total,84.94249212669523
383,City,Solids,35.090653619946785
383,City,Liquid,52.964508905659414
384,City,Total,83.63240363676123
384,City,Solids,32.458834567813696
384,City,Liquid,53.108155867715936
385,City,Total,80.18636343410233
385,City,Solids,40.870745196562204
385,City,Liquid,42.85260946279524
386,City,Total,82.3805086610114
386,City,Solids,43.36115975486935
386,City,Liquid,41.504858983396325
387,City,Total,81.26112642087182
387,City,Solids,33.24388549084497
387,City,Liquid,48.80593552340518
388,City,Total,84.71795171477778
388,City,Solids,38.182907890131766
388,City,Liquid,46.83820463526286
389,City,Total,85.8128906471189
389,City,Solids,43.8008734995152
389,City,Liquid,41.710277341341566
390,City,Total,83.0089657099262
390,City,Solids,49.021791671826556
390,City,Liquid,33.69835503184934
391,City,Total,81.03440806614523
391,City,Solids,50.25482215662511
391,City,Liquid,32.53785830242284
392,City,Total,82.34515940919148
392,City,Solids,42.97145554619221
392,City,Liquid,41.54651089630803
393,City,Total,86.09576835669665
393,City,Solids,25.98299621687835
393,City,Liquid,60.4240850918119
394,City,Total,83.30267655710568
394,City,Solids,39.10791629222635
394,City,Liquid,44.80228388359875
395,City,Total,85.58677103955222
395,City,Solids,44.27539681799563
395,City,Liquid,41.786892472579666
396,City,Total,87.98970521376229
396,City,Solids,39.123620568207286
396,City,Liquid,47.25322713321612
397,City,Total,80.9470903105166
397,City,Solids,54.462338327228466
397,City,Liquid,26.48163887979328
398,City,Total,76.74245706603163
398,City,Solids,40.87032765559711
398,City,Liquid,36.094324963339055
399,City,Total,84.74978520418007
399,City,Solids,38.582560754844444
399,City,Liquid,44.878215442298924
400,City,Total,86.73295862785105
400,City,Solids,34.51718926945967
400,City,Liquid,53.18257799930542
401,City,Total,78.4592624467099
401,City,Solids,47.45014279381263
401,City,Liquid,32.01108336765103
402,City,Total,84.7200416250111
402,City,Solids,36.628673369150775
402,City,Liquid,49.189920369334274
403,City,Total,83.13578323491367
403,City,Solids,46.01621217281659
403,City,Liquid,37.229480713574375
404,City,Total,81.30144651817042
404,City,Solids,38.13771224994048
404,City,Liquid,47.20093267170807
405,City,Total,83.10648578206398
405,City,Solids,44.37994456699888
405,City,Liquid,40.67869878821454
406,City,Total,82.49811456082031
406,City,Solids,51.750958510888566
406,City,Liquid,31.258490389661443
407,City,Total,85.08369039308941
407,City,Solids,43.103460085959405
407,City,Liquid,40.232779384374865
408,City,Total,80.96324119476837
408,City,Solids,45.692621522425526
408,City,Liquid,35.32117208472304
409,City,Total,81.42101812767457
409,City,Solids,37.09109977519912
409,City,Liquid,44.82331878417393
410,City,Total,82.4522457519189
410,City,Solids,42.37456423978963
410,City,Liquid,43.19465404958767
411,City,Total,82.48457451872167
411,City,Solids,34.76114198498721
411,City,Liquid,48.09520574182105
412,City,Total,80.21315656109442
412,City,Solids,46.94415598229607
412,City,Liquid,34.114272288113476
413,City,Total,80.66082244286076
413,City,Solids,41.93913902560214
413,City,Liquid,41.39025866142359
414,City,Total,86.72872525516159
414,City,Solids,18.489184381474146
414,City,Liquid,68.4695300016149
415,City,Total,86.05075288885034
415,City,Solids,22.590595704019197
415,City,Liquid,64.99150206693601
416,City,Total,81.4573187050306
416,City,Solids,37.59370326798917
416,City,Liquid,45.423623253521264
417,City,Total,87.25415133476446
417,City,Solids,37.67045242782069
417,City,Liquid,48.21601290902624
418,City,Total,86.6740280779426
418,City,Solids,50.95024322023072
418,City,Liquid,32.77826304267697
419,City,Total,81.48323622314932
419,City,Solids,48.72327844624903
419,City,Liquid,32.73207967152836
420,City,Total,81.17194462746251
420,City,Solids,48.86314676778989
420,City,Liquid,34.33831493358127
421,City,Total,84.09281274232077
421,City,Solids,47.36382660189201
421,City,Liquid,36.880678675764955
422,City,Total,84.84655981536842
422,City,Solids,32.55495880032152
422,City,Liquid,56.19065368544057
423,City,Total,87.78572181364382
423,City,Solids,29.966851435884212
423,City,Liquid,57.77548814960145
424,City,Total,80.36670332951394
424,City,Solids,27.565390908368357
424,City,Liquid,56.18329923566898
425,City,Total,82.54944616221873
425,City,Solids,36.37943882305079
425,City,Liquid,50.081659647715426
426,City,Total,79.11635307405204
426,City,Solids,44.640583953942595
426,City,Liquid,36.390671163456034
427,City,Total,80.97176712075958
427,City,Solids,52.23888763637423
427,City,Liquid,29.500523816090634
428,City,Total,81.91547488832043
428,City,Solids,38.42339302685926
428,City,Liquid,47.28780274015421
429,City,Total,81.7015680742471
429,City,Solids,48.375822426366014
429,City,Liquid,34.46702345627647
430,City,Total,74.66340439194143
430,City,Solids,42.896891061677856
430,City,Liquid,29.811121158502434
431,City,Total,80.36474178256442
431,City,Solids,49.449180435529286
431,City,Liquid,32.4055589521832
432,City,Total,83.25744281492278
432,City,Solids,41.42139429054681
432,City,Liquid,41.90067656548585
433,City,Total,80.06444333455343
433,City,Solids,40.41590601786136
433,City,Liquid,43.408920055546375
434,City,Total,84.26275364740424
434,City,Solids,33.519602531550674
434,City,Liquid,52.414083155941405
435,City,Total,87.61065946102265
435,City,Solids,36.289687794681676
435,City,Liquid,50.941496230500924
436,City,Total,81.37058521150195
436,City,Solids,44.90931704856923
436,City,Liquid,39.82033472384742
437,City,Total,82.20677838230709
437,City,Solids,48.93318640286679
437,City,Liquid,32.749463144907
438,City,Total,80.0486767490936
438,City,Solids,47.48802366871889
438,City,Liquid,34.35962405018515
439,City,Total,82.52932123300413
439,City,Solids,32.539546758285795
439,City,Liquid,52.2056173644113
440,City,Total,79.57326292069999
440,City,Solids,54.41702087698388
440,City,Liquid,24.416317803546654
441,City,Total,85.93004659683864
441,City,Solids,39.67066117610812
441,City,Liquid,46.661050975454444
442,City,Total,85.7235855172629
442,City,Solids,31.64552303026416
442,City,Liquid,55.12638557221579
443,City,Total,84.15151057345443
443,City,Solids,44.560592826052996
443,City,Liquid,40.95845126018611
444,City,Total,84.34957884099043
444,City,Solids,31.43660883273998
444,City,Liquid,52.78821602583756
445,City,Total,85.71156724568135
445,City,Solids,49.07423104143551
445,City,Liquid,35.874072947971094
446,City,Total,76.59239540305114
446,City,Solids,41.83416057266941
446,City,Liquid,34.407789945913194
447,City,Total,84.89697157133071
447,City,Solids,33.91341433013794
447,City,Liquid,51.663768083671336
448,City,Total,82.01976481480106
448,City,Solids,49.44082218667471
448,City,Liquid,33.12846641602655
449,City,Total,80.85839188145782
449,City,Solids,43.09596413553718
449,City,Liquid,38.767115947289795
450,City,Total,83.9098747410427
450,City,Solids,37.50940130356549
450,City,Liquid,48.79076278228821
451,City,Total,81.10832981544065
451,City,Solids,42.55300927213672
451,City,Liquid,38.155755167957096
452,City,Total,82.14103572555238
452,City,Solids,43.04544705343548
452,City,Liquid,41.69563968842102
453,City,Total,84.24555850908389
453,City,Solids,41.3295024476848
453,City,Liquid,42.8724573922016
454,City,Total,80.04815978351209
454,City,Solids,42.58313957892515
454,City,Liquid,38.925730879347995
455,City,Total,88.61501023876026
455,City,Solids,31.735281565287966
455,City,Liquid,56.58375040953979
456,City,Total,82.82820206994582
456,City,Solids,49.60645594265629
456,City,Liquid,33.4790340512054
457,City,Total,84.44236556223944
457,City,Solids,27.27156766184874
457,City,Liquid,59.52758852099187
458,City,Total,80.27111223662764
458,City,Solids,39.06317868727933
458,City,Liquid,41.73409713863253
459,City,Total,84.52259546200904
459,City,Solids,37.0078593458361
459,City,Liquid,47.672717644293456
460,City,Total,86.59533945301331
460,City,Solids,38.39824659220452
460,City,Liquid,49.24599326877318
461,City,Total,86.6132560232797
461,City,Solids,33.08152320845409
461,City,Liquid,53.94621711463199
462,City,Total,82.90984307558284
462,City,Solids,44.63191780610211
462,City,Liquid,38.82305861192162
463,City,Total,80.71293133541555
463,City,Solids,35.536979587238115
463,City,Liquid,51.14359182543382
464,City,Total,80.97521715150906
464,City,Solids,38.67225241163482
464,City,Liquid,43.21146530212085
465,City,Total,85.3283296362154
465,City,Solids,46.22108015618287
465,City,Liquid,38.819525390969574
466,City,Total,83.33592597423495
466,City,Solids,45.3717637832938
466,City,Liquid,37.24025646082223
467,City,Total,84.1128517702969
467,City,Solids,42.05359815540511
467,City,Liquid,42.79575757299195
468,City,Total,85.70290385347258
468,City,Solids,22.599203899834485
468,City,Liquid,68.60786670543915
469,City,Total,79.2179706215182
469,City,Solids,42.31418518357865
469,City,Liquid,38.290948802501134
470,City,Total,83.63044450341602
470,City,Solids,34.83173724880238
470,City,Liquid,51.6613070681204
471,City,Total,80.14501454211617
471,City,Solids,46.502819281201724
471,City,Liquid,33.922771022462136
472,City,Total,83.01383918385382
472,City,Solids,48.10099815672576
472,City,Liquid,34.427043652697705
473,City,Total,85.48980454542865
473,City,Solids,36.69484308632715
473,City,Liquid,49.733493751945225
474,City,Total,82.02174752521758
474,City,Solids,30.147811186790523
474,City,Liquid,53.26013592227233
475,City,Total,78.37266807869582
475,City,Solids,40.34461595461828
475,City,Liquid,38.05004181621445
476,City,Total,79.49234903836145
476,City,Solids,40.02366945785288
476,City,Liquid,40.9581363457805
477,City,Total,83.7965051675249
477,City,Solids,41.58603680712317
477,City,Liquid,43.96731709514123
478,City,Total,82.93618190965744
478,City,Solids,35.26907003020034
478,City,Liquid,48.07246985593343
479,City,Total,82.59806692842491
479,City,Solids,48.837621087220064
479,City,Liquid,33.96483379435935
480,City,Total,83.652207606814585
480,City,Solids,33.007887661720495
480,City,Liquid,51.779077989657786
481,City,Total,82.55629903786699
481,City,Solids,29.820275100310607
481,City,Liquid,53.05155931742941
482,City,Total,85.01586314630369
482,City,Solids,41.977279026461225
482,City,Liquid,42.72228246980438
483,City,Total,82.8126324631335
483,City,Solids,35.66213493228334
483,City,Liquid,47.999769933670144
484,City,Total,79.22842574327372
484,City,Solids,42.06265046422741
484,City,Liquid,37.143279297648526
485,City,Total,82.93257830562396
485,City,Solids,35.666930744242315
485,City,Liquid,50.21555774457427
486,City,Total,88.45985113914105
486,City,Solids,36.00165161061368
486,City,Liquid,50.36315500109052
487,City,Total,85.10470793389311
487,City,Solids,51.43624667862713
487,City,Liquid,31.959464259028607
488,City,Total,82.99123393698717
488,City,Solids,22.337829400163614
488,City,Liquid,64.01290133282325
489,City,Total,71.65509210044245
489,City,Solids,47.35823015369254
489,City,Liquid,24.24567193213342
490,City,Total,85.10833247018931
490,City,Solids,38.1742989406494
490,City,Liquid,47.93563366437151
491,City,Total,84.90246581617016
491,City,Solids,36.32484091128783
491,City,Liquid,50.64061003383813
492,City,Total,76.70108717906385
492,City,Solids,37.306003190230385
492,City,Liquid,39.717250167361044
493,City,Total,80.044195795521
493,City,Solids,43.22093615109411
493,City,Liquid,39.714285292909594
494,City,Total,79.99405726277914
494,City,Solids,44.74895019980648
494,City,Liquid,36.697281567254684
495,City,Total,83.30475257469394
495,City,Solids,24.033042972872913
495,City,Liquid,64.07191068173958
496,City,Total,82.79888694428614
496,City,Solids,36.410714503997326
496,City,Liquid,50.47103300013824
497,City,Total,80.44412572218901
497,City,Solids,46.925951236982556
497,City,Liquid,36.89770966064152
498,City,Total,83.67249016623917
498,City,Solids,46.68027596065456
498,City,Liquid,37.3985590147987
