simulation,location,sample_fraction,minimum_detectable_prevalence_percent
91,South,Liquid,0.1226730432620872
91,West,Total,0.06105140282315399
91,West,Solids,0.12045875842664076
91,West,Liquid,0.12180619146838259
92,North,Total,0.07023829111422587
92,North,Solids,0.16679156585324956
92,North,Liquid,0.1070723204675868
92,South,Total,0.06177075903668389
92,South,Solids,0.13928897397362486
92,South,Liquid,0.10551979444773849
92,West,Total,0.06229754393200039
92,West,Solids,0.14202950128895997
92,West,Liquid,0.10416407925280453
93,North,Total,0.07830318692342204
93,North,Solids,0.17213801096654355
93,North,Liquid,0.14550478948298481
93,South,Total,0.06872267802574401
93,South,Solids,0.1435129286446595
93,South,Liquid,0.13359162842863617
93,West,Total,0.06667740722207141
93,West,Solids,0.1463809770051078
93,West,Liquid,0.12285882111446265
94,North,Total,0.06751018360650873
94,North,Solids,0.1539081347065465
94,North,Liquid,0.11555686060576974
94,South,Total,0.06057039599716468
94,South,Solids,0.12589941758233636
94,South,Liquid,0.11463275672673133
94,West,Total,0.06105618974616012
94,West,Solids,0.12915131602075883
94,West,Liquid,0.1138793457973923
95,North,Total,0.07010285190727168
95,North,Solids,0.19211897467101033
95,North,Liquid,0.09739914795930468
95,South,Total,0.06171795044302411
95,South,Solids,0.1574963171170584
95,South,Liquid,0.09620012738037546
95,West,Total,0.06219957595295885
95,West,Solids,0.16092773546154357
95,West,Liquid,0.09519365661108849
96,North,Total,0.06933692914596098
96,North,Solids,0.1411418003947387
96,North,Liquid,0.13126150048029744
96,South,Total,0.06143919952939262
96,South,Solids,0.11516401661097511
96,South,Liquid,0.12961872462422083
96,West,Total,0.061881656632415294
96,West,Solids,0.11787232676695789
96,West,Liquid,0.12823911608617264
97,North,Total,0.06924684496011707
97,North,Solids,0.15397720031901027
97,North,Liquid,0.11455435718977673
97,South,Total,0.06139670612686977
97,South,Solids,0.12724450345753704
97,South,Liquid,0.11357768447076849
97,West,Total,0.06188567989123803
97,West,Solids,0.12991898414217473
97,West,Liquid,0.11277512418448911
98,North,Total,0.07126114619312461
98,North,Solids,0.1382131156965933
98,North,Liquid,0.13768674872752423
98,South,Total,0.062373864108158567
98,South,Solids,0.11338526345649669
98,South,Liquid,0.13515095517128517
98,West,Total,0.0628591515873903
98,West,Solids,0.11605312873324122
98,West,Liquid,0.1328884685580482
99,North,Total,0.0700966491697279
99,North,Solids,0.18809547089102666
99,North,Liquid,0.1116779733499986
99,South,Total,0.06325248537829035
99,South,Solids,0.1537837223377846
99,South,Liquid,0.10760769713028046
99,West,Total,0.06248109275916254
99,West,Solids,0.15723684965036466
99,West,Liquid,0.10374574101215414
100,North,Total,0.07122531140867393
100,North,Solids,0.13522571872438957
100,North,Liquid,0.13997897608934876
100,South,Total,0.06227064219412446
100,South,Solids,0.11074207251231188
100,South,Liquid,0.1379869978532415
100,West,Total,0.06285523986305776
100,West,Solids,0.11332671705768531
100,West,Liquid,0.13639312302174145
101,North,Total,0.07059014480086995
101,North,Solids,0.181905720717957
101,North,Liquid,0.11016667857945846
101,South,Total,0.0627480190353116
101,South,Solids,0.14996843622281558
101,South,Liquid,0.10673763407858211
101,West,Total,0.06261169010639606
101,West,Solids,0.15339099176770796
101,West,Liquid,0.10346214105473868
102,North,Total,0.06533660426470136
102,North,Solids,0.1670737939867334
102,North,Liquid,0.10729640673026584
102,South,Total,0.05975802134335463
102,South,Solids,0.13654796488234625
102,South,Liquid,0.10633635550240882
102,West,Total,0.060003945543401105
102,West,Solids,0.1398932573710611
102,West,Liquid,0.10560802880398255
103,North,Total,0.06688443628681633
103,North,Solids,0.28928921813015285
103,North,Liquid,0.08206647178303875
103,South,Total,0.06108032404587895
103,South,Solids,0.23663065632097197
103,South,Liquid,0.08047293701451101
103,West,Total,0.06085663956397791
103,West,Solids,0.2417375888269545
103,West,Liquid,0.07900431061107357
104,North,Total,0.06513500111902369
104,North,Solids,0.1550943083969214
104,North,Liquid,0.11451372557188541
104,South,Total,0.06005505754162647
104,South,Solids,0.1297625856803895
104,South,Liquid,0.11278796806478754
104,West,Total,0.059971238447947384
104,West,Solids,0.13228131563246917
104,West,Liquid,0.11125975844274044
105,North,Total,0.07712627247667464
105,North,Solids,0.1523551246205187
105,North,Liquid,0.155222473905041
105,South,Total,0.06587938309372547
105,South,Solids,0.12467139810118166
105,South,Liquid,0.14468901648660426
105,West,Total,0.06573047004183681
105,West,Solids,0.12807208360302694
105,West,Liquid,0.13474195608054518
106,North,Total,0.06778972298175248
106,North,Solids,0.15852723731225207
106,North,Liquid,0.11589406916836686
106,South,Total,0.0607107418207976
106,South,Solids,0.12754633083985736
106,South,Liquid,0.11478219805518985
106,West,Total,0.061162653161697035
106,West,Solids,0.13123375316498695
106,West,Liquid,0.11382192227847629
107,North,Total,0.07130758993872531
107,North,Solids,0.15318101480646304
107,North,Liquid,0.12760015677119574
107,South,Total,0.0627580425621401
107,South,Solids,0.12592580454682833
107,South,Liquid,0.1237929719256148
107,West,Total,0.06290330298592835
107,West,Solids,0.1289954148149575
107,West,Liquid,0.12014642107552882
108,North,Total,0.07280544237189418
108,North,Solids,0.15677797907823918
108,North,Liquid,0.1330498768681911
108,South,Total,0.0642277238635659
108,South,Solids,0.13196482218779884
108,South,Liquid,0.12644537261796815
108,West,Total,0.063758793980872
108,West,Solids,0.13432769356511262
108,West,Liquid,0.12010809425467237
109,North,Total,0.06942612042400251
109,North,Solids,0.16062515495769514
109,North,Liquid,0.11199925405690993
109,South,Total,0.06158779577978152
109,South,Solids,0.13296339956175648
109,South,Liquid,0.11049285444813432
109,West,Total,0.06195894293278997
109,West,Solids,0.1356035125480332
109,West,Liquid,0.10919028056646375
110,North,Total,0.06499945036107813
110,North,Solids,0.20499157782854988
110,North,Liquid,0.09079014375825609
110,South,Total,0.05964424444666447
110,South,Solids,0.16990561485512973
110,South,Liquid,0.08996594054446523
110,West,Total,0.05978665700607276
110,West,Solids,0.17331007571047244
110,West,Liquid,0.08924622347275551
111,North,Total,0.06905086386413403
111,North,Solids,0.18052499951027157
111,North,Liquid,0.09979501952817459
111,South,Total,0.06120058669822966
111,South,Solids,0.14808515222778984
111,South,Liquid,0.09900265554475332
111,West,Total,0.06177384113029875
111,West,Solids,0.1516369201080631
111,West,Liquid,0.09836388153416754
112,North,Total,0.06296660816603569
112,North,Solids,0.1756419010355272
112,North,Liquid,0.10124969203156366
112,South,Total,0.05881306109781746
112,South,Solids,0.1451463279067504
112,South,Liquid,0.10037643658273922
112,West,Total,0.0588365163003682
112,West,Solids,0.14819417957802372
112,West,Liquid,0.09967106353397559
113,North,Total,0.06740451666481198
113,North,Solids,0.1753884863000077
113,North,Liquid,0.10757547519645194
113,South,Total,0.061345625272766775
113,South,Solids,0.14650833214391387
113,South,Liquid,0.10501453415450882
113,West,Total,0.0610824415382158
113,West,Solids,0.1492020534086717
113,West,Liquid,0.10265134577015705
114,North,Total,0.06947794533426957
114,North,Solids,0.16177036182776847
114,North,Liquid,0.11196947400756517
114,South,Total,0.06176169303217865
114,South,Solids,0.13490547363214805
114,South,Liquid,0.11008508977697362
114,West,Total,0.062049117937705005
114,West,Solids,0.13758250481993184
114,West,Liquid,0.10831952481925526
115,North,Total,0.06515663582958127
115,North,Solids,0.14289599422104007
115,North,Liquid,0.12275904139527395
115,South,Total,0.05970746116108483
115,South,Solids,0.11852463372784168
115,South,Liquid,0.12171537647750413
115,West,Total,0.05997129184145039
115,West,Solids,0.12129383370814888
115,West,Liquid,0.12089370789827357
116,North,Total,0.06676547658326493
116,North,Solids,0.20896901013007474
116,North,Liquid,0.09717362139979195
116,South,Total,0.06146179277738597
116,South,Solids,0.17481845158326495
116,South,Liquid,0.09457833681844097
116,West,Total,0.060858194908627004
116,West,Solids,0.1780026978194437
116,West,Liquid,0.09211336766914957
117,North,Total,0.07071616032285494
117,North,Solids,0.13260938982591405
117,North,Liquid,0.15546151814734183
117,South,Total,0.06292833586670823
117,South,Solids,0.10894725147269806
117,South,Liquid,0.1500891522246226
117,West,Total,0.06266527558702574
117,West,Solids,0.11166353104922713
117,West,Liquid,0.14490503109274017
118,North,Total,0.0628571362905609
118,North,Solids,0.26013986018708246
118,North,Liquid,0.0821430775700217
118,South,Total,0.05905995408478006
118,South,Solids,0.21447185075542316
118,South,Liquid,0.08119701047232042
118,West,Total,0.058858566310918015
118,West,Solids,0.2185048884111186
118,West,Liquid,0.08041520175780904
119,North,Total,0.0653911521363024
119,North,Solids,0.21576281980679674
119,North,Liquid,0.0906001249085958
119,South,Total,0.060091626249311574
119,South,Solids,0.17721265838650702
119,South,Liquid,0.0895271484159909
119,West,Total,0.06011494485840423
119,West,Solids,0.18064403380448243
119,West,Liquid,0.08872547032498855
120,North,Total,0.07235710873310368
120,North,Solids,0.13228322571031517
120,North,Liquid,0.141756287968193
120,South,Total,0.06258357373987518
120,South,Solids,0.10916334542890951
120,South,Liquid,0.13964609840069014
120,West,Total,0.06327577432062216
120,West,Solids,0.11152629889171194
120,West,Liquid,0.13770086740503912
121,North,Total,0.07016352292920121
121,North,Solids,0.1391639724612178
121,North,Liquid,0.14552163143756075
121,South,Total,0.06324381840014691
121,South,Solids,0.11598625492880792
121,South,Liquid,0.13981057280621897
121,West,Total,0.06254180513066335
121,West,Solids,0.11859228414262414
121,West,Liquid,0.13430336466371093
122,North,Total,0.08614077978739165
122,North,Solids,0.1791090411394363
122,North,Liquid,0.17264705436209304
122,South,Total,0.07427545098789522
122,South,Solids,0.14978840437327812
122,South,Liquid,0.1511966481387998
122,West,Total,0.07073794838449113
122,West,Solids,0.1526922880379869
122,West,Liquid,0.13349341926530006
123,North,Total,0.0651588895247414
123,North,Solids,0.29452550517567183
123,North,Liquid,0.08203130732112188
123,South,Total,0.06055026935179202
123,South,Solids,0.2413684910296364
123,South,Liquid,0.08028272793075415
123,West,Total,0.06009262911142052
123,West,Solids,0.2472005487809673
123,West,Liquid,0.07871126788897605
124,North,Total,0.07149141471848801
124,North,Solids,0.14712904303391805
124,North,Liquid,0.12336702927444398
124,South,Total,0.0620092497578144
124,South,Solids,0.11965161117825139
124,South,Liquid,0.12216116250919348
124,West,Total,0.06272833073248309
124,West,Solids,0.12248551154149
124,West,Liquid,0.121166341102554
125,North,Total,0.07170715580907501
125,North,Solids,0.11451325407399321
125,North,Liquid,0.17453640026547554
125,South,Total,0.06222955489149547
125,South,Solids,0.09511014234859247
125,South,Liquid,0.172666168571515
125,West,Total,0.06301745773300853
125,West,Solids,0.097162729689081
125,West,Liquid,0.17113699054099868
126,North,Total,0.0651081005170233
126,North,Solids,0.1561777763446982
126,North,Liquid,0.11378945337882228
126,South,Total,0.05983303494592296
126,South,Solids,0.12919547822200422
126,South,Liquid,0.11248424689559251
126,West,Total,0.05992239864854013
126,West,Solids,0.131846420846902
126,West,Liquid,0.11144126211416341
127,North,Total,0.06571016826953215
127,North,Solids,0.17643198167008745
127,North,Liquid,0.10250472604390788
127,South,Total,0.06020639395625828
127,South,Solids,0.1469725515354483
127,South,Liquid,0.10108437601185959
127,West,Total,0.060237011819200804
127,West,Solids,0.15003796327106433
127,West,Liquid,0.09979347647055085
128,North,Total,0.07355452817886851
128,North,Solids,0.1463664086048995
128,North,Liquid,0.14763263348341826
128,South,Total,0.0647041571500841
128,South,Solids,0.12010706425001713
128,South,Liquid,0.14072082054011875
128,West,Total,0.06411663666353605
128,West,Solids,0.122636049466735
128,West,Liquid,0.13425297816767995
129,North,Total,0.06719419916599366
129,North,Solids,0.16385874477710816
129,North,Liquid,0.11701650803214755
129,South,Total,0.06177635959234147
129,South,Solids,0.13688690328533848
129,South,Liquid,0.11348147310172851
129,West,Total,0.061109753988710096
129,West,Solids,0.13997679341428787
129,West,Liquid,0.11014000512108713
130,North,Total,0.06636991897771402
130,North,Solids,0.16758572896926455
130,North,Liquid,0.10397310863216377
130,South,Total,0.06015222689291523
130,South,Solids,0.1396523983913713
130,South,Liquid,0.10306164148129546
130,West,Total,0.060513160531509985
130,West,Solids,0.14268232051544802
130,West,Liquid,0.1023225484815753
131,North,Total,0.0686094565844122
131,North,Solids,0.13174027505202096
131,North,Liquid,0.1439940656005966
131,South,Total,0.0616894220125254
131,South,Solids,0.11017192848112943
131,South,Liquid,0.14061568822550233
131,West,Total,0.061683501625903456
131,West,Solids,0.1124126991727149
131,West,Liquid,0.13746439213356326
132,North,Total,0.06545497640602377
132,North,Solids,0.13664991027653256
132,North,Liquid,0.13449222934989397
132,South,Total,0.059966551005239614
132,South,Solids,0.11222448625605885
132,South,Liquid,0.13289457911943342
132,West,Total,0.06003343693112219
132,West,Solids,0.11463173464171789
132,West,Liquid,0.13153948618447767
133,North,Total,0.0673569150664751
133,North,Solids,0.13358540188217366
133,North,Liquid,0.13482770188141707
133,South,Total,0.06080412917092664
133,South,Solids,0.11176216351166991
133,South,Liquid,0.13296853540603373
133,West,Total,0.061062276352034484
133,West,Solids,0.11411065647393084
133,West,Liquid,0.13136834438376935
134,North,Total,0.06321988245188259
134,North,Solids,0.2608561829251217
134,North,Liquid,0.08039851384622555
134,South,Total,0.05899199251296831
134,South,Solids,0.21717623429124963
134,South,Liquid,0.07963146404325178
134,West,Total,0.059047595333340516
134,West,Solids,0.22191457179332333
134,West,Liquid,0.07902890503655247
135,North,Total,0.07128625044262984
135,North,Solids,0.12989425001281873
135,North,Liquid,0.14726748166561104
135,South,Total,0.06236512485056178
135,South,Solids,0.10757317568389302
135,South,Liquid,0.14449496230536973
135,West,Total,0.06283569536643978
135,West,Solids,0.10978354481895101
135,West,Liquid,0.14202061653963405
136,North,Total,0.06979602603374312
136,North,Solids,0.15965244176703627
136,North,Liquid,0.11397970659575611
136,South,Total,0.06163624084294345
136,South,Solids,0.12997999880686922
136,South,Liquid,0.11282014483565389
136,West,Total,0.062165990110229455
136,West,Solids,0.13325137723712788
136,West,Liquid,0.1118208968238111
137,North,Total,0.06851909128754947
137,North,Solids,0.12281171130961412
137,North,Liquid,0.16054195128362006
137,South,Total,0.06108621087661018
137,South,Solids,0.10037920701163978
137,South,Liquid,0.1587496108501954
137,West,Total,0.06142923111913534
137,West,Solids,0.10253676506999504
137,West,Liquid,0.15723221866348103
138,North,Total,0.06820157928592052
138,North,Solids,0.16060147652827345
138,North,Liquid,0.1152984971111964
138,South,Total,0.061119972785715994
138,South,Solids,0.1304129417846576
138,South,Liquid,0.11371606602852162
138,West,Total,0.061442277770101035
138,West,Solids,0.13397788302968613
138,West,Liquid,0.11232469013541713
139,North,Total,0.07515065359724754
139,North,Solids,0.17762262225976605
139,North,Liquid,0.12547616274811163
139,South,Total,0.06493060362760071
139,South,Solids,0.14703893819926162
139,South,Liquid,0.11860979925503048
139,West,Total,0.06476524121049239
139,West,Solids,0.1500618770008462
139,West,Liquid,0.11203476214315634
140,North,Total,0.06686049873543833
140,North,Solids,0.1995091086527554
140,North,Liquid,0.09679266907793654
140,South,Total,0.06081119005204112
140,South,Solids,0.16387122010006486
140,South,Liquid,0.09522089392174217
140,West,Total,0.060806433891699666
140,West,Solids,0.16759801304225402
140,West,Liquid,0.09375778145582675
141,North,Total,0.07736565225221452
141,North,Solids,0.1928584425560962
141,North,Liquid,0.13048883005442896
141,South,Total,0.06808349095450612
141,South,Solids,0.15999414880603452
141,South,Liquid,0.12062823565827507
141,West,Total,0.06617413624007862
141,West,Solids,0.16333151560400633
141,West,Liquid,0.11160554625646579
